spg,a,b,c,alpha,beta,gamma,wp0,x0,y0,z0,wp1,x1,y1,z1,wp2,x2,y2,z2,wp3,x3,y3,z3,wp4,x4,y4,z4,wp5,x5,y5,z5,wp6,x6,y6,z6,wp7,x7,y7,z7,target_coord0,target_coord1,target_coord2,target_coord3,target_coord4,target_coord5,target_coord6,target_coord7
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.0,0.0,0.0,2,0.25,0.5692883900530908,0.8459004809565329,2,0.25,0.4309424391164748,0.1544309613029723,0,0.4997300590698574,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.0,0.5,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.75,0.9309424391164748,0.8455690386970277,0,0.9997300590698575,0.9308273613649657,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.0,0.5,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.25,0.06905756088352519,0.1544309613029723,0,0.4997300590698574,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.0,0.0,0.0,2,0.25,0.5692883900530908,0.8459004809565329,2,0.75,0.5690575608835252,0.8455690386970277,0,0.9997300590698575,0.9308273613649657,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.5003204019607785,0.5000066318529911,4,0.5,0.5,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.25,0.06905756088352519,0.1544309613029723,0,0.5002699409301425,0.9308273613649657,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.5003204019607785,0.5000066318529911,4,0.5,0.0,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.75,0.9309424391164748,0.8455690386970277,0,0.9997300590698575,0.5691726386350343,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.5,0.0,0.0,2,0.25,0.5692883900530908,0.8459004809565329,2,0.75,0.9309424391164748,0.8455690386970277,0,0.4997300590698574,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.0,0.0,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.25,0.4309424391164748,0.1544309613029723,0,0.9997300590698575,0.5691726386350343,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.5003204019607785,0.5000066318529911,4,0.5,0.0,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.25,0.4309424391164748,0.1544309613029723,0,0.9997300590698575,0.5691726386350343,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.5,0.5,0.0,2,0.25,0.5692883900530908,0.8459004809565329,2,0.75,0.5690575608835252,0.8455690386970277,0,0.0002699409301425834,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.5,0.0,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.25,0.06905756088352519,0.1544309613029723,0,0.0002699409301425834,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.49967959803922146,0.4999933681470089,4,0.5,0.0,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.25,0.4309424391164748,0.1544309613029723,0,0.4997300590698574,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.49967959803922146,0.4999933681470089,4,0.0,0.0,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.75,0.5690575608835252,0.8455690386970277,0,0.0002699409301425834,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.5003204019607785,0.5000066318529911,4,0.5,0.5,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.75,0.9309424391164748,0.8455690386970277,0,0.9997300590698575,0.5691726386350343,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.0,0.0,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.75,0.9309424391164748,0.8455690386970277,0,0.0002699409301425834,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.49967959803922146,0.4999933681470089,4,0.0,0.0,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.25,0.06905756088352519,0.1544309613029723,0,0.4997300590698574,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.49967959803922146,0.4999933681470089,4,0.5,0.5,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.75,0.5690575608835252,0.8455690386970277,0,0.9997300590698575,0.5691726386350343,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.5,0.5,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.25,0.06905756088352519,0.1544309613029723,0,0.5002699409301425,0.9308273613649657,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.5003204019607785,0.5000066318529911,4,0.0,0.0,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.75,0.9309424391164748,0.8455690386970277,0,0.0002699409301425834,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.49967959803922146,0.4999933681470089,4,0.5,0.0,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.75,0.5690575608835252,0.8455690386970277,0,0.9997300590698575,0.5691726386350343,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.49967959803922146,0.4999933681470089,4,0.5,0.5,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.25,0.06905756088352519,0.1544309613029723,0,0.0002699409301425834,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.49967959803922146,0.4999933681470089,4,0.0,0.5,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.75,0.9309424391164748,0.8455690386970277,0,0.0002699409301425834,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.5003204019607785,0.5000066318529911,4,0.0,0.0,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.25,0.06905756088352519,0.1544309613029723,0,0.4997300590698574,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.5,0.0,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.75,0.9309424391164748,0.8455690386970277,0,0.9997300590698575,0.5691726386350343,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.0,0.5,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.75,0.9309424391164748,0.8455690386970277,0,0.0002699409301425834,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.5,0.5,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.75,0.9309424391164748,0.8455690386970277,0,0.0002699409301425834,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.0,0.5,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.75,0.5690575608835252,0.8455690386970277,0,0.4997300590698574,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.5003204019607785,0.5000066318529911,4,0.0,0.5,0.0,2,0.25,0.5692883900530908,0.8459004809565329,2,0.75,0.5690575608835252,0.8455690386970277,0,0.0002699409301425834,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.0,0.0,0.0,2,0.25,0.5692883900530908,0.8459004809565329,2,0.75,0.5690575608835252,0.8455690386970277,0,0.4997300590698574,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.5003204019607785,0.5000066318529911,4,0.5,0.5,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.75,0.9309424391164748,0.8455690386970277,0,0.4997300590698574,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.0,0.0,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.75,0.9309424391164748,0.8455690386970277,0,0.4997300590698574,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.49967959803922146,0.4999933681470089,4,0.5,0.5,0.0,2,0.25,0.5692883900530908,0.8459004809565329,2,0.25,0.06905756088352519,0.1544309613029723,0,0.0002699409301425834,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.0,0.0,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.25,0.4309424391164748,0.1544309613029723,0,0.5002699409301425,0.5691726386350343,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.49967959803922146,0.4999933681470089,4,0.0,0.0,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.25,0.06905756088352519,0.1544309613029723,0,0.9997300590698575,0.5691726386350343,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.0,0.0,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.75,0.9309424391164748,0.8455690386970277,0,0.9997300590698575,0.9308273613649657,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.49967959803922146,0.4999933681470089,4,0.0,0.5,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.25,0.4309424391164748,0.1544309613029723,0,0.5002699409301425,0.5691726386350343,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.5,0.5,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.25,0.4309424391164748,0.1544309613029723,0,0.0002699409301425834,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.0,0.5,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.25,0.06905756088352519,0.1544309613029723,0,0.0002699409301425834,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.5,0.5,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.25,0.06905756088352519,0.1544309613029723,0,0.4997300590698574,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.5,0.5,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.75,0.9309424391164748,0.8455690386970277,0,0.0002699409301425834,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.5,0.0,0.0,2,0.25,0.5692883900530908,0.8459004809565329,2,0.75,0.5690575608835252,0.8455690386970277,0,0.5002699409301425,0.5691726386350343,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.0,0.0,0.0,2,0.25,0.5692883900530908,0.8459004809565329,2,0.25,0.06905756088352519,0.1544309613029723,0,0.5002699409301425,0.5691726386350343,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.5003204019607785,0.5000066318529911,4,0.0,0.5,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.75,0.9309424391164748,0.8455690386970277,0,0.4997300590698574,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.5,0.5,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.75,0.5690575608835252,0.8455690386970277,0,0.4997300590698574,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.5003204019607785,0.5000066318529911,4,0.0,0.5,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.75,0.9309424391164748,0.8455690386970277,0,0.4997300590698574,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.49967959803922146,0.4999933681470089,4,0.5,0.0,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.25,0.06905756088352519,0.1544309613029723,0,0.0002699409301425834,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.5003204019607785,0.5000066318529911,4,0.0,0.5,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.25,0.06905756088352519,0.1544309613029723,0,0.0002699409301425834,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.5,0.0,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.25,0.06905756088352519,0.1544309613029723,0,0.0002699409301425834,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.49967959803922146,0.4999933681470089,4,0.0,0.0,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.25,0.4309424391164748,0.1544309613029723,0,0.4997300590698574,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.0,0.0,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.25,0.4309424391164748,0.1544309613029723,0,0.0002699409301425834,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.5,0.5,0.0,2,0.75,0.43071160994690905,0.15409951904346708,2,0.25,0.4309424391164748,0.1544309613029723,0,0.0002699409301425834,0.06917263863503434,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.5,0.0,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.25,0.06905756088352519,0.1544309613029723,0,0.5002699409301425,0.9308273613649657,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.5,0.5,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.75,0.5690575608835252,0.8455690386970277,0,0.9997300590698575,0.5691726386350343,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.49967959803922146,0.4999933681470089,4,0.0,0.5,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.25,0.4309424391164748,0.1544309613029723,0,0.4997300590698574,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.9996795980392215,0.5000066318529911,4,0.5,0.0,0.0,2,0.75,0.06928839005309084,0.15409951904346708,2,0.75,0.5690575608835252,0.8455690386970277,0,0.5002699409301425,0.5691726386350343,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.75,0.000320401960778538,0.4999933681470089,4,0.5,0.5,0.0,2,0.25,0.9307116099469092,0.8459004809565329,2,0.25,0.4309424391164748,0.1544309613029723,0,0.0002699409301425834,0.4308273613649657,0.6542575690280412,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
59,6.5127112052536225,8.509505102860672,5.562953258084194,1.5707963267948966,1.5707963267948966,1.5707963267948966,2,0.25,0.5003204019607785,0.5000066318529911,4,0.5,0.0,0.0,2,0.25,0.5692883900530908,0.8459004809565329,2,0.75,0.9309424391164748,0.8455690386970277,0,0.5002699409301425,0.9308273613649657,0.3457424309719588,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,6,6,3,3,3,0,0,0
