spg,a,b,c,alpha,beta,gamma,wp0,x0,y0,z0,wp1,x1,y1,z1,wp2,x2,y2,z2,wp3,x3,y3,z3,wp4,x4,y4,z4,wp5,x5,y5,z5,wp6,x6,y6,z6,wp7,x7,y7,z7
230,19,19,19,50,50,50,0,30,36,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230,19,19,19,50,50,50,0,17,30,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230,19,19,19,50,50,50,0,32,80,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230,19,19,19,50,50,50,0,5,7,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230,19,19,19,50,50,50,0,57,38,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230,19,19,19,50,50,50,0,88,44,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230,19,19,19,50,50,50,0,94,57,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230,19,19,19,50,50,50,0,92,88,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,27,27,17,50,50,67,0,39,91,43,0,99,47,33,0,23,43,74,0,38,78,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,27,27,17,50,50,67,0,52,91,93,0,67,86,99,0,86,9,7,0,59,38,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,27,27,17,50,50,67,0,72,14,60,0,47,99,16,0,43,23,75,0,59,38,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,27,27,17,50,50,67,0,52,91,93,0,0,52,66,0,86,9,7,0,45,71,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,27,27,17,50,50,67,0,41,27,60,0,52,99,66,0,86,76,57,0,5,93,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,27,27,17,50,50,67,0,8,60,93,0,52,0,83,0,56,76,24,0,6,11,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,27,27,17,50,50,67,0,58,85,89,0,52,52,33,0,86,9,7,0,78,40,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,27,27,17,50,50,67,0,72,58,10,0,52,52,16,0,76,19,75,0,21,61,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,27,27,17,50,50,67,0,80,5,22,0,52,52,33,0,80,23,25,0,38,59,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,27,27,17,50,50,67,0,8,60,93,0,13,32,49,0,43,19,25,0,88,93,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,19,19,19,50,50,50,0,82,80,63,0,57,88,44,0,69,36,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,19,19,19,50,50,50,0,32,19,63,0,63,17,69,0,19,13,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,19,19,19,50,50,50,0,32,19,63,0,42,61,44,0,19,13,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,19,19,19,50,50,50,0,32,69,36,0,86,82,19,0,80,86,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,19,19,19,50,50,50,0,17,80,13,0,13,67,19,0,80,63,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,19,19,19,50,50,50,0,44,42,61,0,92,11,94,0,19,13,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,19,19,19,50,50,50,0,17,30,86,0,36,17,19,0,30,86,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,19,19,19,50,50,50,0,94,42,88,0,13,67,19,0,88,44,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,19,19,19,50,50,50,0,82,19,86,0,36,32,69,0,61,55,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,19,19,19,50,50,50,0,82,19,86,0,57,38,55,0,19,13,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
